fedora_hasParent,dcterms_medium,dc_relation,dc_identifier,dc_type,dc_creator,fedora_lastModified,dcterms_spatial,dcterms_type,tamudigital_local/details,ldp_contains,fedora_createdBy,fedora_created,dc_format,dc_title,fedora_lastModifiedBy,dc_rights,fedora_writable,dcterms_extent,dc_subject,files,dcterms_temporal,dcterms_created,dc_contributor,dc_language,dcterms_alternative,dcterms_provenance
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D5.F3.A,57|010111,decorated papers|Mixed-media papers|art reproduction,"Hughes, Milena",2022-06-22T13:35:50.131000+00:00,United States,StillImage,"Mixed-media ; Mixed-media (Collage; Painted); Collage with painted decorative elements; repeating diamond pattern; metallic sheen; [printed in black ink on white sticker on verso]; ""Milena Hughes for Jane Albert Studio, Inc. New York, NY USA #010111""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: V; Not signed; Not stamped; Stickered; Not embossed; P4.D5.F3",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/37/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/37/orderProxies,fedoraAdmin,2022-06-22T13:35:50.131000+00:00,reformatted digital,Berger-Cloonan #57,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of silver, gray, black, gold and cream mixed-media paper; 18.50 x 24.50 in.",Decorative paper|Mixed media (Art),https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/37/pages/page_0/files/00057.jpg,,,"Jane Albert Studio, Inc.",,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,M5.D3.F2.A,235,curl marbled paper|art reproduction|Combed marbled papers,"Barutcugil, Hikmet",2022-06-22T13:36:25.003000+00:00,Turkey,StillImage,"Surface application; Marbled; [written in black ink on verso]; ""Hikmet Barutgil 1991""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1; Signed; Not stamped; Not stickered; Not embossed; M5.D3.F2",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/60/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/60/orderProxies,fedoraAdmin,2022-06-22T13:36:25.003000+00:00,reformatted digital,Berger-Cloonan #235,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of pink, green, brown and white marbled paper; 7.25 x 15.50 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/60/pages/page_0/files/00235.jpg,1990s,1991,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1651,decorated papers|art reproduction|Chiyogami papers,,2022-06-22T13:39:42.791000+00:00,,StillImage,Surface application; Printed; Abstract pattern with flowers; slight metallic sheen; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; Not stamped; Not stickered; Not embossed; P4.D3.F1,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/169/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/169/pages,fedoraAdmin,2022-06-22T13:39:42.791000+00:00,reformatted digital,Berger-Cloonan #1651,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of green, red, blue, yellow, gold and white printed paper; 25.00 x 39.00 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/169/pages/page_0/files/01651.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,599,Combed marbled papers|art reproduction|curl marbled paper,"Pogany, Susan Browning, 1947-",2022-06-22T13:37:11.372000+00:00,Kansas--Lawrence,StillImage,Surface application; Marbled ; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.1; Not signed; Not stamped; Not stickered; Not embossed; W3.D6.F9,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/87/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/87/orderProxies,fedoraAdmin,2022-06-22T13:37:11.372000+00:00,reformatted digital,Berger-Cloonan #599,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of blue, yellow, black, pink and green marbled paper22.00 x 32.00 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/87/pages/page_0/files/00599.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D3.F1.A,1621,Chiyogami papers|art reproduction|decorated papers,,2022-06-22T13:38:43.706000+00:00,,StillImage,Surface application; Printed; Tiled pattern utilizing various floral and organic motifs; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; Not stamped; Not stickered; Not embossed; P4.D3.F1,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/140/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/140/orderProxies,fedoraAdmin,2022-06-22T13:38:43.706000+00:00,reformatted digital,Berger-Cloonan #1621,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of light blue, dark blue, red, green and light green printed paper; 25.00 x 39.00 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/140/pages/page_0/files/01621.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1722,art reproduction|decorated papers|Mingei papers,,2022-06-22T13:41:50.863000+00:00,,StillImage,"Surface application; Stenciled; Pattern of stylized leaves; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.J.2; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/240/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/240/orderProxies,fedoraAdmin,2022-06-22T13:41:50.863000+00:00,reformatted digital,Berger-Cloonan #1722,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of blue, light green, dark green and white stenciled paper; 25.50 x 38.50 in.",Stencil work|Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/240/pages/page_0/files/01722.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,M4.D1.F9.A,1596-001,art reproduction|Lithographed papers|decorated papers,,2022-06-22T13:37:56.187000+00:00,New Mexico--Sante Fe,Text|StillImage,"Surface application; Printed; Image utilizes marbled motifs along with planetary imagery; small map of the globe in which continents appear as marbled shapes; [printed in black ink on recto]; ""The First International Marblers' Gathering The Largest Assembly of Marblers in the History of the Universe""; [printed in black ink on recto]; ""August 4, 5 & 6, Santa Fe, New Mexico John Coventry 227 Don Gaspar Santa Fe, NM 87501(505) 982-4846 or (505) 989-7935; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.4; Not signed; Not stamped; Not stickered; Not embossed; M4.D1.F9",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/115/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/115/orderProxies,fedoraAdmin,2022-06-22T13:37:56.187000+00:00,reformatted digital,Berger-Cloonan #1596-001: [Poster for the First International Marblers' Gathering in 1989],fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,1 sheet of black and white printed paper; 11.00 x 17.00 in.,Lithography--Printing|Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/115/pages/page_0/files/01596.jpg,1980s,1989,,eng,First International Marblers' Gathering,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1702,art reproduction|Chiyogami papers|decorated papers,,2022-06-22T13:41:16.124000+00:00,,StillImage,"Surface application; Printed; House and tree motifs; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/220/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/220/orderProxies,fedoraAdmin,2022-06-22T13:41:16.124000+00:00,reformatted digital,Berger-Cloonan #1702,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of pink, brown, red, light green, dark green and white printed paper; 25.50 x 39.00 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/220/pages/page_0/files/01702.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1697-001,Mingei papers|art reproduction|decorated papers,,2022-06-22T13:41:05.933000+00:00,,StillImage,"Surface application; Stenciled; Repeating cups pattern; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.J.2; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/215/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/215/pages,fedoraAdmin,2022-06-22T13:41:05.933000+00:00,reformatted digital,Berger-Cloonan #1697-001,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of dark blue, green, red and white stenciled paper; 25.50 x 39.00 in.",Stencil work|Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/215/pages/page_0/files/01697.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D5.F1.A,2525,art reproduction|decorated papers|Stitched papers,,2022-06-22T13:43:09.853000+00:00,,StillImage,"Distribution of fibers; Craft decorated; Laid; Stitched; Sewn decorative wavy geometric pattern; copper and gold thread; laid paper; slight metallic sheen; [printed tag]; ""Cust. #: 001323 Order #: 0050245 Name: Guild Art Centre Item #: I3801 Quantity #: 1Desc.: Sewn: chain links-brown/gold/copper""; [written in red ink on printed tag]; ""14.95""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: II.E; XI.A; Not signed; Not stamped; Stickered; Not embossed; P4.D5.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/284/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/284/orderProxies,fedoraAdmin,2022-06-22T13:43:09.853000+00:00,reformatted digital,Berger-Cloonan #2525,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of gold, copper and light brown stitched paper; 20.00 x 27.50 in.",Decorative paper|stitching (bookbinding process),https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/284/pages/page_0/files/02525.jpg,,,,,,Sidney E. Berger and Michele V. Cloonan purchased the sheet.
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D3.F1.A,1633,Chiyogami papers|art reproduction|decorated papers,,2022-06-22T13:39:08.933000+00:00,,StillImage,"Surface application; Printed; Fan, blossom and maple leaf motifs; slight metallic sheen; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; Not stamped; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/152/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/152/orderProxies,fedoraAdmin,2022-06-22T13:39:08.933000+00:00,reformatted digital,Berger-Cloonan #1633,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of light green, dark green, blue, red, gold and white printed paper; 25.00 x 38.00 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/152/pages/page_0/files/01633.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D3.F1.A,1747,Chiyogami papers|art reproduction|decorated papers,,2022-06-22T13:42:38.041000+00:00,,StillImage,"Surface application; Printed; Hexagonal tortoise-shell, wave, chrysanthemum and maple motifs; designs outlined in gold; slight metallic sheen; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; [stamped in blue ink on verso] ""Made in Japan'; Not stickered; Not embossed; P4.D3.F1",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/265/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/265/pages,fedoraAdmin,2022-06-22T13:42:38.041000+00:00,reformatted digital,Berger-Cloonan #1747,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of red, yellow, blue, green, black, gold and white printed paper; 25.00 x 38.50    in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/265/pages/page_0/files/01747.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,,1661,Chiyogami papers|art reproduction|decorated papers,,2022-06-22T13:40:01.280000+00:00,,StillImage,Surface application; Printed; Overlapping flower pattern; slight metallic sheen; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.H.1.b; Not signed; Not stamped; Not stickered; Not embossed; P4.D3.F1,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/179/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/179/pages,fedoraAdmin,2022-06-22T13:40:01.280000+00:00,reformatted digital,Berger-Cloonan #1661,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of green, light blue, dark blue, red, gold and white printed paper; 25.00 x 39.00 in.",Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/179/pages/page_0/files/01661.jpg,,,,,,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D5.F3.A,65,art reproduction|Figure marbled papers|marbled paper,"Hughes, Milena",2022-06-22T13:36:03.092000+00:00,United States,StillImage,"Surface application; Marbled; Abstract marbled shapes; blue leaf-like forms; stamped in red ink on recto with what appears to be either Chinese or Japanese characters; paper thin; [written in pencil on verso]; ""Three Leaves Demo. Opening Reception, Japan Consulate, Chicago 10/19/04""; Milena Hughes created the marbled sheet in honor of the opening reception for the Japanese consulate in Chicago, Illinois on 10/19/2004.; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: VIII.F.2; Not signed; Stamped; Not stickered; Not embossed; P4.D5.F3",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/45/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/45/orderProxies,fedoraAdmin,2022-06-22T13:36:03.092000+00:00,reformatted digital,Berger-Cloonan #65: Three Leaves,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of turquoise blue, gray and white marbled paper; 11.50 x 15.50 in.",Marbled papers,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/45/pages/page_0/files/00065.jpg,2000s,2004-10-19,,,Three Leaves,
https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects,Paper,P4.D5.F3.A,32|20509,Mixed-media papers|art reproduction|decorated papers,"Hughes, Milena",2022-06-22T13:34:57.998000+00:00,United States,StillImage,"Mixed-media; Mixed-media (Collage; Printed); Collage with purple and gold leaves over blue striped background; white cardboard backing; metallic sheen; [printed in black ink on white sticker on verso]; ""Milena Hughes for Jane Albert Studio, Inc. New York, NY USA #20509""; Section(s) from the Decorated and Decorative Paper Terms Thesaurus: V; Not signed; Not stamped; Stickered; Not embossed; P4.D5.F3",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/12/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/12/orderProxies,fedoraAdmin,2022-06-22T13:34:57.998000+00:00,reformatted digital,Berger-Cloonan #32,fedoraAdmin,In copyright; For more information see: http://rightsstatements.org/vocab/InC/1.0/,false,"1 sheet of purple, gold, blue and white mixed-media paper; 18.75 x 22.00 in.",Mixed media (Art)|Decorative paper,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/fb/00/6c/bc/fb006cbc-d2e5-4fcb-9321-62b6385720d0/berger_cloonan_batch_8_objects/12/pages/page_0/files/00032.jpg,,,"Jane Albert Studio, Inc.",,,
